epic_id,stage_r_label,stage_r_reason,n_events_total,n_events_ge_5_cadences,n_events_ge_10_cadences,n_events_shape_ge_071,n_events_shape_ge_074,n_events_long_good,max_shape_score,median_shape_score,max_duration_cadences,median_duration_cadences,depth_min,depth_max,depth_ratio,spike_fraction_2cadence,stage_r_policy_version,stage_r_needs_manual_review,stage_r_debug_json
EPIC_211409604,promote_to_deeper_eval,promote: 8 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=22; spike_fraction_2cadence=0.133,30,21,14,10,9,8,0.8856846318009106,0.6500841384051232,22.0,8.0,6.261678637120571e-05,0.0022813657060369,36.43377180860857,0.13333333333333333,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":9,""n_events_ge_10_cadences"":14,""n_events_ge_5_cadences"":21,""n_events_long_good"":8,""n_events_shape_ge_071"":10,""n_events_shape_ge_074"":9,""n_events_spike_le_2_cadences"":4,""n_events_spike_le_3_cadences"":5,""n_events_strong_ge5_shape_ge074"":9,""n_events_total"":30,""n_events_with_duration_or_shape"":30},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":false,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0022813657060369,""depth_min"":6.261678637120571e-05,""depth_ratio"":36.43377180860857,""max_duration_cadences"":22.0,""max_shape_score"":0.8856846318009106,""median_duration_cadences"":8.0,""median_shape_score"":0.6500841384051232,""non_spike_depth_ratio"":28.679288595539795,""spike_fraction_2cadence"":0.13333333333333333,""spike_fraction_3cadence"":0.16666666666666666},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211418470,reject_as_noise_or_artifact,reject: dominated by 2-3 cadence spike events; no coherent long-duration event family (0 events meet duration>=10 and shape>=0.70); depth/duration are highly inconsistent (depth_ratio=20.5); n_events_total=17,17,0,0,2,0,0,0.7250489810068352,0.6873315907218077,4.0,2.0,4.133911568149351e-05,0.0008472277385118,20.49457818690308,0.7647058823529411,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":0,""n_events_ge_10_cadences"":0,""n_events_ge_5_cadences"":0,""n_events_long_good"":0,""n_events_shape_ge_071"":2,""n_events_shape_ge_074"":0,""n_events_spike_le_2_cadences"":13,""n_events_spike_le_3_cadences"":16,""n_events_strong_ge5_shape_ge074"":0,""n_events_total"":17,""n_events_with_duration_or_shape"":17},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":false,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":false,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":false,""spike_2cadence_dominant"":true,""spike_3cadence_dominant"":true},""metrics"":{""depth_max"":0.0008472277385118,""depth_min"":4.133911568149351e-05,""depth_ratio"":20.49457818690308,""max_duration_cadences"":4.0,""max_shape_score"":0.7250489810068352,""median_duration_cadences"":2.0,""median_shape_score"":0.6873315907218077,""non_spike_depth_ratio"":2.5025566312123546,""spike_fraction_2cadence"":0.7647058823529411,""spike_fraction_3cadence"":0.9411764705882353},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211421186,hold_for_review,hold: exactly 1 strong event has duration_cadences>=5 and shape_score>=0.74; single-strong guardrails passed; promote long-good count=1,25,8,5,3,1,1,0.7652993791297457,0.6509113354729243,23.0,2.0,3.57438388864928e-05,0.0016642167128324,46.55954046002845,0.52,stage_r_manual_calibration_v2,True,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":3,""n_events_ge_10_cadences"":5,""n_events_ge_5_cadences"":8,""n_events_long_good"":1,""n_events_shape_ge_071"":3,""n_events_shape_ge_074"":1,""n_events_spike_le_2_cadences"":13,""n_events_spike_le_3_cadences"":17,""n_events_strong_ge5_shape_ge074"":1,""n_events_total"":25,""n_events_with_duration_or_shape"":25},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":true,""hold_single_strong_rule_passed"":true,""promote_rule_passed"":false,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":true,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":true,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0016642167128324,""depth_min"":3.57438388864928e-05,""depth_ratio"":46.55954046002845,""max_duration_cadences"":23.0,""max_shape_score"":0.7652993791297457,""median_duration_cadences"":2.0,""median_shape_score"":0.6509113354729243,""non_spike_depth_ratio"":6.195782735631804,""spike_fraction_2cadence"":0.52,""spike_fraction_3cadence"":0.68},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211423229,promote_to_deeper_eval,promote: 12 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.125,24,18,17,14,12,12,0.8104949006208213,0.7394896076555781,24.0,19.0,4.04096840951329e-05,0.0012865247517216,31.83704056415907,0.125,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":14,""n_events_ge_10_cadences"":17,""n_events_ge_5_cadences"":18,""n_events_long_good"":12,""n_events_shape_ge_071"":14,""n_events_shape_ge_074"":12,""n_events_spike_le_2_cadences"":3,""n_events_spike_le_3_cadences"":5,""n_events_strong_ge5_shape_ge074"":12,""n_events_total"":24,""n_events_with_duration_or_shape"":24},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":false,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0012865247517216,""depth_min"":4.04096840951329e-05,""depth_ratio"":31.83704056415907,""max_duration_cadences"":24.0,""max_shape_score"":0.8104949006208213,""median_duration_cadences"":19.0,""median_shape_score"":0.7394896076555781,""non_spike_depth_ratio"":31.83704056415907,""spike_fraction_2cadence"":0.125,""spike_fraction_3cadence"":0.20833333333333334},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211425098,promote_to_deeper_eval,promote: 10 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.235,17,13,12,12,10,10,0.8584246258398098,0.7509287312530442,24.0,23.0,0.0002267340395921,0.0039547764636288,17.442358768641615,0.23529411764705882,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":11,""n_events_ge_10_cadences"":12,""n_events_ge_5_cadences"":13,""n_events_long_good"":10,""n_events_shape_ge_071"":12,""n_events_shape_ge_074"":10,""n_events_spike_le_2_cadences"":4,""n_events_spike_le_3_cadences"":4,""n_events_strong_ge5_shape_ge074"":10,""n_events_total"":17,""n_events_with_duration_or_shape"":17},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0039547764636288,""depth_min"":0.0002267340395921,""depth_ratio"":17.442358768641615,""max_duration_cadences"":24.0,""max_shape_score"":0.8584246258398098,""median_duration_cadences"":23.0,""median_shape_score"":0.7509287312530442,""non_spike_depth_ratio"":6.560286622812618,""spike_fraction_2cadence"":0.23529411764705882,""spike_fraction_3cadence"":0.23529411764705882},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211434347,promote_to_deeper_eval,promote: 8 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=22; spike_fraction_2cadence=0.200,35,28,22,13,8,8,0.8416704063048437,0.6786783034307529,22.0,14.0,0.0001018102916786,0.0040087378694328,39.37458387888516,0.2,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":13,""n_events_ge_10_cadences"":22,""n_events_ge_5_cadences"":28,""n_events_long_good"":8,""n_events_shape_ge_071"":13,""n_events_shape_ge_074"":8,""n_events_spike_le_2_cadences"":7,""n_events_spike_le_3_cadences"":7,""n_events_strong_ge5_shape_ge074"":8,""n_events_total"":35,""n_events_with_duration_or_shape"":35},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0040087378694328,""depth_min"":0.0001018102916786,""depth_ratio"":39.37458387888516,""max_duration_cadences"":22.0,""max_shape_score"":0.8416704063048437,""median_duration_cadences"":14.0,""median_shape_score"":0.6786783034307529,""non_spike_depth_ratio"":7.751690835547053,""spike_fraction_2cadence"":0.2,""spike_fraction_3cadence"":0.2},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211490307,promote_to_deeper_eval,promote: 11 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.194,31,18,16,14,11,11,0.8194936608105479,0.6871726255070748,24.0,11.0,0.0002044968042265,0.0061103490900716,29.87992459434132,0.1935483870967742,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":13,""n_events_ge_10_cadences"":16,""n_events_ge_5_cadences"":18,""n_events_long_good"":11,""n_events_shape_ge_071"":14,""n_events_shape_ge_074"":11,""n_events_spike_le_2_cadences"":6,""n_events_spike_le_3_cadences"":10,""n_events_strong_ge5_shape_ge074"":11,""n_events_total"":31,""n_events_with_duration_or_shape"":31},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":false,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0061103490900716,""depth_min"":0.0002044968042265,""depth_ratio"":29.87992459434132,""max_duration_cadences"":24.0,""max_shape_score"":0.8194936608105479,""median_duration_cadences"":11.0,""median_shape_score"":0.6871726255070748,""non_spike_depth_ratio"":18.154523320016704,""spike_fraction_2cadence"":0.1935483870967742,""spike_fraction_3cadence"":0.3225806451612903},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211493634,reject_as_noise_or_artifact,reject: no coherent long-duration event family (0 events meet duration>=10 and shape>=0.70); depth/duration are highly inconsistent (depth_ratio=160); n_events_total=18,18,5,3,1,0,0,0.7216709185767727,0.6508063420818873,24.0,2.5,4.92791074713228e-05,0.0078654570581793,159.61037976908324,0.5,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":0,""n_events_ge_10_cadences"":3,""n_events_ge_5_cadences"":5,""n_events_long_good"":0,""n_events_shape_ge_071"":1,""n_events_shape_ge_074"":0,""n_events_spike_le_2_cadences"":9,""n_events_spike_le_3_cadences"":12,""n_events_strong_ge5_shape_ge074"":0,""n_events_total"":18,""n_events_with_duration_or_shape"":18},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":false,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":false,""single_strong_depth_ok"":false,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0078654570581793,""depth_min"":4.92791074713228e-05,""depth_ratio"":159.61037976908324,""max_duration_cadences"":24.0,""max_shape_score"":0.7216709185767727,""median_duration_cadences"":2.5,""median_shape_score"":0.6508063420818873,""non_spike_depth_ratio"":75.67600437766751,""spike_fraction_2cadence"":0.5,""spike_fraction_3cadence"":0.6666666666666666},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211502356,hold_for_review,"hold: borderline long-family case with 2 events duration_cadences>=10 and shape_score>=0.70, but promote criteria not met",19,6,3,1,0,0,0.7336953123114573,0.6302972179275388,21.0,3.0,4.731330519391896e-05,0.0006322015029718,13.36202365023222,0.3157894736842105,stage_r_manual_calibration_v2,True,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":2,""n_events_ge_10_cadences"":3,""n_events_ge_5_cadences"":6,""n_events_long_good"":0,""n_events_shape_ge_071"":1,""n_events_shape_ge_074"":0,""n_events_spike_le_2_cadences"":6,""n_events_spike_le_3_cadences"":13,""n_events_strong_ge5_shape_ge074"":0,""n_events_total"":19,""n_events_with_duration_or_shape"":19},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":true,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":false,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0006322015029718,""depth_min"":4.731330519391896e-05,""depth_ratio"":13.36202365023222,""max_duration_cadences"":21.0,""max_shape_score"":0.7336953123114573,""median_duration_cadences"":3.0,""median_shape_score"":0.6302972179275388,""non_spike_depth_ratio"":6.560042996495049,""spike_fraction_2cadence"":0.3157894736842105,""spike_fraction_3cadence"":0.6842105263157895},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211511562,promote_to_deeper_eval,promote: 8 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=21; spike_fraction_2cadence=0.103,29,25,17,13,9,8,0.929918178983926,0.6944433443409421,21.0,13.0,0.0001066875669057,0.0020940693852181,19.62805457049204,0.10344827586206896,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":12,""n_events_ge_10_cadences"":17,""n_events_ge_5_cadences"":25,""n_events_long_good"":8,""n_events_shape_ge_071"":13,""n_events_shape_ge_074"":9,""n_events_spike_le_2_cadences"":3,""n_events_spike_le_3_cadences"":4,""n_events_strong_ge5_shape_ge074"":9,""n_events_total"":29,""n_events_with_duration_or_shape"":29},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":false,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0020940693852181,""depth_min"":0.0001066875669057,""depth_ratio"":19.62805457049204,""max_duration_cadences"":21.0,""max_shape_score"":0.929918178983926,""median_duration_cadences"":13.0,""median_shape_score"":0.6944433443409421,""non_spike_depth_ratio"":17.692661581318713,""spike_fraction_2cadence"":0.10344827586206896,""spike_fraction_3cadence"":0.13793103448275862},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211520800,promote_to_deeper_eval,promote: 10 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=23; spike_fraction_2cadence=0.077,26,22,19,14,10,10,0.8973373962480496,0.7240474695958042,23.0,16.0,8.957109472906843e-05,0.0018563100833759,20.724432240007815,0.07692307692307693,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":15,""n_events_ge_10_cadences"":19,""n_events_ge_5_cadences"":22,""n_events_long_good"":10,""n_events_shape_ge_071"":14,""n_events_shape_ge_074"":10,""n_events_spike_le_2_cadences"":2,""n_events_spike_le_3_cadences"":3,""n_events_strong_ge5_shape_ge074"":10,""n_events_total"":26,""n_events_with_duration_or_shape"":26},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":false,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0018563100833759,""depth_min"":8.957109472906843e-05,""depth_ratio"":20.724432240007815,""max_duration_cadences"":23.0,""max_shape_score"":0.8973373962480496,""median_duration_cadences"":16.0,""median_shape_score"":0.7240474695958042,""non_spike_depth_ratio"":18.23744928277542,""spike_fraction_2cadence"":0.07692307692307693,""spike_fraction_3cadence"":0.11538461538461539},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211523843,hold_for_review,"hold: borderline long-family case with 2 events duration_cadences>=10 and shape_score>=0.70, but promote criteria not met",49,5,3,2,1,1,0.7684994513561072,0.649024408331694,13.0,2.0,2.7384795318941e-05,0.0008414705039159,30.72765357986399,0.5102040816326531,stage_r_manual_calibration_v2,True,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":2,""n_events_ge_10_cadences"":3,""n_events_ge_5_cadences"":5,""n_events_long_good"":1,""n_events_shape_ge_071"":2,""n_events_shape_ge_074"":1,""n_events_spike_le_2_cadences"":25,""n_events_spike_le_3_cadences"":39,""n_events_strong_ge5_shape_ge074"":1,""n_events_total"":49,""n_events_with_duration_or_shape"":49},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":true,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":false,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":false,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":true,""spike_3cadence_dominant"":true},""metrics"":{""depth_max"":0.0008414705039159,""depth_min"":2.7384795318941e-05,""depth_ratio"":30.72765357986399,""max_duration_cadences"":13.0,""max_shape_score"":0.7684994513561072,""median_duration_cadences"":2.0,""median_shape_score"":0.649024408331694,""non_spike_depth_ratio"":8.406076670213485,""spike_fraction_2cadence"":0.5102040816326531,""spike_fraction_3cadence"":0.7959183673469388},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
