epic_id,reconciled_label,reconciled_status,strongest_positive_flag,positive_retained_flag,rejection_flag,uncertainty_flag,source_files,source_labels,source_actions,latest_known_stage,manual_decision_present,autovet_decision_present,stage_g_score,caveat,reconciliation_reason,manual_label,manual_next_action,manual_reason,manual_confidence,manual_vetted,decision_authority,reviewed_at,reviewer,cnn_manual_conflict,conflict_reason
EPIC_212020858,reject_as_noise_or_artifact,not_positive,False,False,True,False,plots/k2_batch/stage_i_discovery_pilot_batch1/stage_i_manual_review_outcomes.csv,reject_as_noise_or_artifact,,Stage I / AutoVet,True,False,,reason: visually not convincing; noise/artifact morphology; reject after Stage I manual review,selected not_positive from plots/k2_batch/stage_i_discovery_pilot_batch1/stage_i_manual_review_outcomes.csv (manual_stage_i_decision); matches: manual_stage_i_label=reject_as_noise_or_artifact; reject_as_noise_or_artifact; noise_or_artifact,,,,,,,,,,
EPIC_212023491,reject_as_noise_or_artifact,not_positive,False,False,True,False,plots/k2_batch/stage_i_discovery_pilot_batch1/stage_i_manual_review_outcomes.csv,reject_as_noise_or_artifact,,Stage I / AutoVet,True,False,,reason: visually not convincing; noise/artifact morphology; reject after Stage I manual review,selected not_positive from plots/k2_batch/stage_i_discovery_pilot_batch1/stage_i_manual_review_outcomes.csv (manual_stage_i_decision); matches: manual_stage_i_label=reject_as_noise_or_artifact; reject_as_noise_or_artifact; noise_or_artifact,,,,,,,,,,
EPIC_212024647,candidate_like,promote_to_stage_g,True,True,False,False,plots/k2_batch/final_candidate_master_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/manual_post_repair_review_decisions.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/stage_i_post_repair_manual_decision_log.csv,candidate_like; needs_period_review; promote_to_stage_g,promote_to_stage_g; promote_to_stage_g; candidate_like; promote_to_stage_g; promote_to_stage_g; promote_to_stage_g; run_period_search_before_label_update,Master ledger,True,True,,"stage_f_closed_45_caveats: none | stage_h_reason: Human manual Stage I post-repair review decision; not an AutoVet automatic promotion. Clean post-repair signal with odd_even_depth_ratio=0.93146, oot_variability_to_depth=0.45, SNR=5.4, and transit duration around 4 hours. | status_reason: Clean post-repair signal with odd_even_depth_ratio=0.93146, oot_variability_to_depth=0.45, SNR=5.4, and transit duration around 4 hours. ledger_update=yes; training_update=no; training_label=do_not_train_yet; reason: original AutoVet evidence had missing/weak saved period support; candidate_caveat: none | manual_reason: Clean post-repair signal with odd_even_depth_ratio=0.93146, oot_variability_to_depth=0.45, SNR=5.4, and transit duration around 4 hours.; reason: odd_even_depth_ratio=0.93146; oot_variability_to_depth=0.45; SNR=5.4; transit_duration_hours approximately 4",selected strong_positive from plots/k2_batch/stage_i_autovet_v1_hold_batch1/manual_post_repair_review_decisions.csv (manual_post_repair_decision); matches: manual_stage_i_post_repair_label=candidate_like; ledger_label=candidate_like; ledger_status=promote_to_stage_g; next_action=promote_to_stage_g; promote_to_stage_g,,,,,,,,,,
EPIC_212037403,reject_as_noise_or_artifact,rejected_manual_noise_or_artifact,False,False,True,False,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch2/manual_stage_i_hold_batch2_review_decisions.csv,needs_period_review; reject_as_noise_or_artifact,close_as_reject_no_training_update; rejected_manual_noise_or_artifact; run_period_search_before_label_update,Stage I / AutoVet,True,True,,reason: original AutoVet evidence had missing/weak saved period support; manual_reason: poor odd/even consistency; odd_even_depth_ratio 0.6236; odd_even_depth_delta 0.5325; long 11.28h duration; not visually convincing,selected not_positive from plots/k2_batch/stage_i_autovet_v1_hold_batch2/manual_stage_i_hold_batch2_review_decisions.csv (latest_manual_decision); matches: manual_label=reject_as_noise_or_artifact; ledger_label=reject_as_noise_or_artifact; reject_as_noise_or_artifact; noise_or_artifact,,,,,,,,,,
EPIC_211542908,binary_system,reject_from_candidate_pipeline,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260520_epic20/manual_vetting_decisions_cumulative_20260520_epic20.csv,binary_system,reject_from_candidate_pipeline,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,binary_system,reject_from_candidate_pipeline,"Strong odd/even depth mismatch with ratio about 0.391 and explicit delta about 1.27, making the signal EB-like or unreliable rather than planet-like. The signal is also very shallow, primary SNR is only modest around 6.38, alias risk is moderate, and the period source is event-spacing fallback with many candidate periods. Reject from candidate pipeline despite morphology-positive CNN score and no detected secondary eclipse.",high,true,manual_review,2026-05-20,user_provided_manual_review,cnn_high_manual_reject,"CNN score is high at about 0.934, but manual/diagnostic review rejects due to strong odd/even mismatch, shallow signal, alias risk, and weak fallback period support."
EPIC_211573482,binary_system,reject_from_candidate_pipeline,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260520_epic20/manual_vetting_decisions_cumulative_20260520_epic20.csv,binary_system,reject_from_candidate_pipeline,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,binary_system,reject_from_candidate_pipeline,"Signal is present, but diagnostics are unfavorable for a planet-like candidate. Odd/even depth consistency is poor, with ratio about 0.610 and explicit delta about 0.589, suggesting possible EB behavior. OOT variability is very high at about 1.16x the transit depth, meaning the apparent events may be embedded in stellar variability or structured noise. Period source is event-spacing fallback with many candidate periods, and CNN score is only morphology-positive, not promotion authority. Reject from candidate pipeline as likely binary/variable contamination rather than continue holding.",medium_high,true,manual_review,2026-05-20,user_provided_manual_review,none,CNN score is moderate-high but not extreme; manual rejection is driven by EB/variability diagnostics.
EPIC_211580521,noise_or_artifact,reject_from_candidate_pipeline,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260520_epic25/manual_vetting_decisions_cumulative_20260520_epic25.csv,noise_or_artifact,reject_from_candidate_pipeline,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,noise_or_artifact,reject_from_candidate_pipeline,"OOT variability is acceptable at about 0.17x transit depth, but the rest of the evidence is weak or unfavorable. Primary SNR is low at about 4.74, event support is limited, and the period is very short at P=0.545d. Odd/even consistency is poor, with ratio about 0.611 and explicit delta about 0.464. Alias risk is high with strong half-period support, and the period source is event-spacing fallback with many candidate periods. Reject as noise/artifact rather than continue holding despite morphology-positive CNN score.",medium_high,true,manual_review,2026-05-20,user_provided_manual_review,none,CNN score is moderate and does not materially conflict with manual rejection.
EPIC_211581700,binary_system,reject_from_candidate_pipeline,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260520_epic25/manual_vetting_decisions_cumulative_20260520_epic25.csv,binary_system,reject_from_candidate_pipeline,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,binary_system,reject_from_candidate_pipeline,"Strong real eclipsing signal with excellent odd/even consistency and many repeated events, but the secondary eclipse is highly significant and deeper than expected for a planet-like occultation. Secondary SNR is about 19.83 and secondary-to-primary depth ratio is about 3.87, making this much more consistent with an eclipsing binary or variable binary system than a planet candidate. Reject from planet candidate pipeline despite strong morphology and high CNN score.",high,true,manual_review,2026-05-20,user_provided_manual_review,none,"CNN correctly identified strong eclipse-like morphology, but morphology score is not a planet classifier."
EPIC_211592766,uncertain_hold,keep_hold_for_recheck_with_stage_f_period_validation,False,False,False,True,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260520_epic25/manual_vetting_decisions_cumulative_20260520_epic25.csv,uncertain_hold,keep_hold_for_recheck_with_stage_f_period_validation,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,uncertain_hold,keep_hold_for_recheck_with_stage_f_period_validation,"Transit-like signal has acceptable primary SNR around 8.09, good odd/even consistency with ratio about 0.933 and explicit delta about 0.072, no significant secondary eclipse, and low alias risk. However the transit duration is long at about 7.36 hours for P=2.09d, OOT variability is non-trivial at about 0.27x transit depth, CNN morphology score is only moderate, and the period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and improved plot/detrending review rather than promote.",medium,true,manual_review,2026-05-20,user_provided_manual_review,none,CNN score is moderate and consistent with a cautious hold rather than promotion.
EPIC_211619120,uncertain_hold,keep_hold_for_recheck_with_oot_detrending_and_stage_f_period_validation,False,False,False,True,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260520_epic25/manual_vetting_decisions_cumulative_20260520_epic25.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic29/manual_vetting_decisions_cumulative_20260522_epic29.csv,noise_or_artifact; uncertain_hold,reject_from_candidate_pipeline; keep_hold_for_recheck_with_oot_detrending_and_stage_f_period_validation,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,uncertain_hold,keep_hold_for_recheck_with_oot_detrending_and_stage_f_period_validation,"Some signal-like features are visible, but they are not clear enough for candidate promotion. Primary SNR is modest around 5.90, odd/even consistency is acceptable but not strongly clean with ratio about 0.835 and explicit delta about 0.174, and there is no detected secondary eclipse. However OOT variability is very high at about 2.03x the transit depth, suggesting the apparent dip may be embedded in stellar variability or structured noise. Period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending OOT detrending review and Stage F period validation rather than reject immediately.",medium,true,manual_review,2026-05-22,user_provided_manual_review,none,CNN score is moderate and consistent with cautious hold rather than promotion.
EPIC_211683904,noise_or_artifact,reject_from_candidate_pipeline,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic29/manual_vetting_decisions_cumulative_20260522_epic29.csv,noise_or_artifact,reject_from_candidate_pipeline,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,noise_or_artifact,reject_from_candidate_pipeline,"Manual review does not show a convincing transit-like dip. The signal is very shallow with modest primary SNR around 5.09, and the apparent duration is long at about 4.90 hours for P=1.28d. Odd/even consistency is only mediocre, with ratio about 0.812 and explicit delta about 0.231. Alias risk is moderate with strong half-period support, and the period source is event-spacing fallback with many candidate periods. Reject as noise/artifact despite morphology-positive CNN score.",medium_high,true,manual_review,2026-05-22,user_provided_manual_review,none,CNN score is moderate and does not materially conflict with manual rejection.
EPIC_211702989,noise_or_artifact,reject_from_candidate_pipeline,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic29/manual_vetting_decisions_cumulative_20260522_epic29.csv,noise_or_artifact,reject_from_candidate_pipeline,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,noise_or_artifact,reject_from_candidate_pipeline,"Manual review favors noise/artifact rather than a planet-like candidate. The signal is very shallow despite modest/high primary SNR, with no detected secondary eclipse, but odd/even consistency is poor: odd/even ratio about 0.400 and explicit delta about 0.833. Alias risk is moderate with stronger support at the double-period alias, and the period source is event-spacing fallback with many candidate periods. Reject from candidate pipeline despite high CNN morphology score because the signal is not visually or diagnostically planet-like.",high,true,manual_review,2026-05-22,user_provided_manual_review,cnn_high_manual_reject,"CNN score is high at about 0.945, but manual/diagnostic review rejects due to shallow noisy signal, poor odd/even consistency, moderate alias risk, and fallback period support."
EPIC_211745624,uncertain_hold,keep_hold_for_recheck_with_stage_f_period_validation_and_oot_detrending,False,False,False,True,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic29/manual_vetting_decisions_cumulative_20260522_epic29.csv,uncertain_hold,keep_hold_for_recheck_with_stage_f_period_validation_and_oot_detrending,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,uncertain_hold,keep_hold_for_recheck_with_stage_f_period_validation_and_oot_detrending,"Transit-like signal has excellent odd/even consistency with ratio about 0.992 and explicit delta about 0.0075, no significant secondary eclipse, plausible depth around 0.0043, reasonable duration around 1.96 hours, and many event-family members. However primary SNR is weak around 3.49, OOT variability is non-trivial at about 0.49x transit depth, and the period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and OOT/detrending review rather than promote directly.",medium,true,manual_review,2026-05-22,user_provided_manual_review,cnn_high_manual_hold,"CNN score is high at about 0.960, but manual review keeps it on hold due to weak SNR, OOT variability, and fallback period support."
EPIC_211770390,uncertain_hold,keep_hold_for_recheck_with_oot_detrending_and_stage_f_period_validation,False,False,False,True,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic35/manual_vetting_decisions_cumulative_20260522_epic35.csv,uncertain_hold,keep_hold_for_recheck_with_oot_detrending_and_stage_f_period_validation,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,uncertain_hold,keep_hold_for_recheck_with_oot_detrending_and_stage_f_period_validation,"Some signal-like structure may be present and the basic duration is plausible for P=7.46d, with no detected secondary eclipse and high CNN morphology score. However the signal is tough to read visually, primary SNR is modest around 5.36, odd/even consistency is poor with ratio about 0.562 and explicit delta about 0.702, and OOT variability is high at about 1.26x the transit depth. Period source is event-spacing fallback with many candidate periods, so keep only as uncertain hold pending OOT detrending review and Stage F period validation rather than promote.",medium_low,true,manual_review,2026-05-22,user_provided_manual_review,cnn_high_manual_hold,"CNN score is high at about 0.936, but manual review keeps it on hold because the signal is visually unclear with poor odd/even consistency, high OOT variability, and fallback period support."
EPIC_211781094,noise_or_artifact,reject_from_candidate_pipeline,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic35/manual_vetting_decisions_cumulative_20260522_epic35.csv,noise_or_artifact,reject_from_candidate_pipeline,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,noise_or_artifact,reject_from_candidate_pipeline,"Some signal-like features may be present, but the detection is not credible as a planet-like candidate. The measured primary depth is extremely large at about 0.217, implying radius ratio about 0.466, while primary SNR is weak around 3.34 and event support is limited. Odd/even consistency is acceptable and there is no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods and the signal appears unreliable. Reject as noise/artifact or bad folded-event fit rather than promote or hold.",medium_high,true,manual_review,2026-05-22,user_provided_manual_review,cnn_high_manual_reject,"CNN score is high at about 0.917, but manual review rejects because the signal is not visually or physically credible as planet-like and appears dominated by bad folded-event geometry or artifact behavior."
EPIC_211800810,binary_system,reject_from_candidate_pipeline,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic35/manual_vetting_decisions_cumulative_20260522_epic35.csv,binary_system,reject_from_candidate_pipeline,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,binary_system,reject_from_candidate_pipeline,"Strong odd/even depth mismatch with ratio about 0.219 and explicit delta about 1.19, making the signal EB-like or unreliable rather than planet-like. The signal is also very shallow, with an unusually long apparent duration of about 7.11 hours for P=2.80d. Period source is event-spacing fallback with limited event support and many candidate periods. Reject from candidate pipeline despite no detected secondary eclipse and morphology-positive CNN score.",high,true,manual_review,2026-05-22,user_provided_manual_review,none,CNN score is moderate and does not materially conflict with manual rejection.
EPIC_211844348,noise_or_artifact,reject_from_candidate_pipeline,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic35/manual_vetting_decisions_cumulative_20260522_epic35.csv,noise_or_artifact,reject_from_candidate_pipeline,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,noise_or_artifact,reject_from_candidate_pipeline,"Manual review favors noise/artifact despite superficially acceptable diagnostics. The signal is very shallow, and the apparent duration is fairly long at about 5.88 hours. Odd/even consistency is good with ratio about 0.949 and no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods, and the visual signal is not convincing enough to justify holding. Reject as noise/artifact despite morphology-positive CNN score.",medium_high,true,manual_review,2026-05-22,user_provided_manual_review,none,CNN score is moderate-high but not extreme; manual rejection is driven by poor visual credibility and fallback period support.
EPIC_211851580,uncertain_hold,keep_hold_for_recheck_with_stage_f_period_validation_and_secondary_window_inspection,False,False,False,True,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic35/manual_vetting_decisions_cumulative_20260522_epic35.csv,uncertain_hold,keep_hold_for_recheck_with_stage_f_period_validation_and_secondary_window_inspection,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,uncertain_hold,keep_hold_for_recheck_with_stage_f_period_validation_and_secondary_window_inspection,"Transit-like signal is present with acceptable primary SNR around 8.50, good odd/even consistency with ratio about 0.914 and explicit delta about 0.094, no numerically detected secondary eclipse, and OOT variability is moderate at about 0.27x transit depth. However the secondary-check panel appears visually odd despite zero/null secondary metrics, the apparent transit duration is long at about 8.09 hours, and the period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and manual inspection of the secondary window rather than promote directly.",medium,true,manual_review,2026-05-22,user_provided_manual_review,none,CNN score is moderate and consistent with cautious hold rather than promotion.
EPIC_211902535,noise_or_artifact,reject_from_candidate_pipeline,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic40/manual_vetting_decisions_cumulative_20260525_epic40.csv,noise_or_artifact,reject_from_candidate_pipeline,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,noise_or_artifact,reject_from_candidate_pipeline,"Manual review favors weak noise/artifact rather than a planet-like candidate. The signal is very shallow, with a long apparent duration of about 7.36 hours for P=4.32d, and odd/even consistency is poor with ratio about 0.680 and explicit delta about 0.381. There is no meaningful positive secondary eclipse, and OOT variability is low, but the period source is event-spacing fallback with many candidate periods. Reject as noise/artifact despite morphology-positive CNN score.",medium_high,true,manual_review,2026-05-25,user_provided_manual_review,none,"CNN score is moderately high but not extreme; manual rejection is driven by weak visual credibility, poor odd/even consistency, long duration, and fallback period support."
EPIC_211910237,uncertain_hold,keep_hold_for_recheck_with_stage_f_period_validation_and_eb_diagnostic_review,False,False,False,True,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic40/manual_vetting_decisions_cumulative_20260525_epic40.csv,uncertain_hold,keep_hold_for_recheck_with_stage_f_period_validation_and_eb_diagnostic_review,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,uncertain_hold,keep_hold_for_recheck_with_stage_f_period_validation_and_eb_diagnostic_review,"Clear dip-like signal is present with strong primary SNR around 13.60, low OOT variability at about 0.06x transit depth, many event-family members, and no meaningful positive secondary eclipse. However the primary depth is relatively large at about 0.015, radius ratio is about 0.123, apparent duration is long at about 9.32 hours for P=2.21d, and odd/even consistency is only mediocre with ratio about 0.780 and explicit delta about 0.267. Period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and EB diagnostic review rather than promote directly.",medium,true,manual_review,2026-05-25,user_provided_manual_review,none,CNN score is moderate and consistent with cautious hold rather than promotion.
EPIC_211911273,noise_or_artifact,reject_from_candidate_pipeline,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic40/manual_vetting_decisions_cumulative_20260525_epic40.csv,noise_or_artifact,reject_from_candidate_pipeline,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,noise_or_artifact,reject_from_candidate_pipeline,"Manual review favors noise/artifact rather than a planet-like candidate. Although the reported primary SNR is very high, the apparent transit duration is extremely long at about 11.77 hours for P=3.32d, suggesting broad variability or folded systematic structure rather than a clean transit. Odd/even consistency is only mediocre with ratio about 0.776 and explicit delta about 0.242, and there is half-period alias support. Period source is event-spacing fallback with many candidate periods. Reject as noise/artifact despite morphology-positive CNN score.",high,true,manual_review,2026-05-25,user_provided_manual_review,none,CNN score is moderate and does not materially conflict with manual rejection.
EPIC_211915147,candidate_like,promote_to_stage_f_validation_with_oot_duration_and_eb_caveats,False,False,False,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic40/manual_vetting_decisions_cumulative_20260525_epic40.csv,candidate_like,promote_to_stage_f_validation_with_oot_duration_and_eb_caveats,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,candidate_like,promote_to_stage_f_validation_with_oot_duration_and_eb_caveats,"Manual review promotes this as a caveated candidate-like signal. A good primary dip is visible, odd/even consistency is excellent with ratio about 0.983 and explicit delta about 0.017, there is no meaningful positive secondary eclipse, event-family support is strong with 21 events, and CNN morphology score is high. However the promotion is caveated because primary SNR is weak around 4.62, apparent duration is very long at about 8.34 hours for P=1.81d, OOT variability is high at about 0.69x transit depth, and the period source is event-spacing fallback with stronger double-period support. Promote to Stage F validation with OOT detrending, duration sanity check, period validation, and EB diagnostic review.",high,true,manual_review,2026-05-25,user_provided_manual_review,none,"High CNN morphology score is consistent with the visible primary dip, but CNN is not the promotion authority; manual review promotes with explicit caveats."
EPIC_211933215,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic46/manual_vetting_decisions_cumulative_20260525_epic46.csv,reject_as_noise_or_artifact,reject,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,Too weak and period-unstable. Primary depth is shallow: 0.000394. SNR is only moderate: 11.86. Period source = event_spacing_fallback. Autovet says no reliable saved period support. Candidate period count is very high: 1039. CNN score = 0.731 is morphology-only.,not_provided,true,manual_review,2026-05-25,user_provided_manual_review,none,CNN score is morphology-only and should not override weak period support or period instability.
EPIC_211935518,low_priority_negative,reject_low_priority,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic46/manual_vetting_decisions_cumulative_20260525_epic46.csv,low_priority_negative,reject_low_priority,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,low_priority_negative,reject_low_priority,"Visible dip exists and metrics are not terrible, but too noisy / unreliable to promote. Primary depth = 0.005235. SNR = 174.90. Odd/even agreement is good: ratio = 0.929. No meaningful secondary. However period source = event_spacing_fallback. Autovet says no reliable saved period support. Candidate period count is high: 751. CNN score = 0.769 is morphology-only.",not_provided,true,manual_review,2026-05-25,user_provided_manual_review,none,CNN score is morphology-only and does not override fallback-period support and unreliable validation.
EPIC_211939206,low_priority_negative,reject_low_priority,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic46/manual_vetting_decisions_cumulative_20260525_epic46.csv,low_priority_negative,reject_low_priority,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,low_priority_negative,reject_low_priority,"Best-looking noise case. Some transit-like dip morphology exists, but validation is weak. Primary depth = 0.001054. SNR = 43.47. Odd/even agreement is imperfect: ratio = 0.712, delta = 0.310. Alias risk = moderate. Strong alias/double-period support: alias_best_period_days = 3.16692, support_ratio = 0.889. Period source = event_spacing_fallback. Candidate period count is extremely high: 1671. CNN score = 0.736 is morphology-only.",not_provided,true,manual_review,2026-05-25,user_provided_manual_review,none,"CNN score is morphology-only and should not override weak validation, alias risk, or fallback-period support."
EPIC_211942823,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic46/manual_vetting_decisions_cumulative_20260525_epic46.csv,reject_as_noise_or_artifact,reject,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,"Manual visual review sees no convincing dip; folded view appears essentially flat / line-like. Primary depth is shallow: 0.000423. SNR = 13.01. Period = 0.20432 d / 4.90 h. Transit duration = 0.36777 d / 8.83 h, longer than the orbital period. Odd/even agreement is weak: ratio = 0.702. Alias risk = high. Period source = event_spacing_fallback. Candidate period count is high: 1049.",not_provided,true,manual_review,2026-05-25,user_provided_manual_review,none,"CNN morphology is not promotion authority; manual rejection is driven by no convincing dip, impossible duration geometry, high alias risk, and fallback period support."
EPIC_211944670,low_priority_negative,reject_low_priority,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic46/manual_vetting_decisions_cumulative_20260525_epic46.csv,low_priority_negative,reject_low_priority,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,low_priority_negative,reject_low_priority,"Manual review sees a dip, but not good enough for promotion. OOT behaviour is acceptable. Primary depth = 0.002908. SNR is very low: 3.02. Odd/even agreement is imperfect: ratio = 0.721. No secondary eclipse detected. Duration is physically plausible: 1.47 h at P = 1.55281 d. But period source = event_spacing_fallback. Alias risk = moderate. Strong double-period support: alias_best_period_days = 3.10562, support_ratio = 1.0. Candidate period count is high: 865. CNN score = 0.981 is morphology-only and should not override weak validation.",not_provided,true,manual_review,2026-05-25,user_provided_manual_review,none,CNN score is high but morphology-only; manual review rejects low priority because SNR is very low with fallback-period support and strong double-period alias support.
EPIC_211945246,low_priority_negative,reject_low_priority,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv,low_priority_negative,reject_low_priority,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,low_priority_negative,reject_low_priority,"Folded light curve shows only a small weak possible dip. Secondary diagnostic is flat / line-like, with no meaningful secondary eclipse. Primary depth is shallow: 0.000907. SNR is weak: 6.65. Odd/even is acceptable but not clean: ratio = 0.786. OOT is good: oot_variability_to_depth = 0.0119. Period source = event_spacing_fallback. Candidate period count = 698. Not convincing enough for promotion.",not_provided,true,manual_review,2026-05-28,user_provided_manual_review,none,CNN remains morphology-only and does not override weak manual/validation context.
EPIC_211945592,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv,reject_as_noise_or_artifact,reject,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,"Manual review suggests heavy noise and/or possible EB-like contamination. Primary depth = 0.002213. SNR = 119.76, but likely driven by structured noise / non-planet morphology. OOT variability is high: oot_variability_to_depth = 0.249. Odd/even is only moderately acceptable: ratio = 0.845. Period source = event_spacing_fallback. Candidate period count = 1248. CNN score = 0.682 is morphology-only and does not rescue it.",not_provided,true,manual_review,2026-05-28,user_provided_manual_review,none,CNN score is morphology-only and does not override structured-noise or possible EB-like context.
EPIC_211949114,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv,reject_as_noise_or_artifact,reject,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,Manual review classifies this as noise despite some decent metrics. Primary depth = 0.001353. SNR = 87.44. Odd/even is decent: ratio = 0.885. No detected secondary. But OOT variability is high: oot_variability_to_depth = 0.288. Period source = event_spacing_fallback. Candidate period count = 1258. Context is too unstable for promotion.,not_provided,true,manual_review,2026-05-28,user_provided_manual_review,none,CNN remains morphology-only and does not override unstable validation context.
EPIC_211953866,candidate_like,promote_to_stage_g,False,False,False,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv,candidate_like,promote_to_stage_g,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,candidate_like,promote_to_stage_g,"Manual visual review is very positive. Folded light curve and transit zoom show a clear coherent primary dip. Event stack shows multiple events contributing to the dip structure. Primary depth = 0.024265. CNN score = 0.990 supports strong morphology, but remains morphology-only. Odd/even is acceptable: ratio = 0.883. Duration is plausible: 3.43 h at P = 1.78777 d. No convincing positive phase-0.5 secondary. Caveats: fallback period, candidate_period_count = 1013, OOT/depth = 0.400, low numeric SNR = 3.30, large radius ratio = 0.156. Promote only for deeper Stage G evaluation, not planet_like / confirmed.",not_provided,true,manual_review,2026-05-28,user_provided_manual_review,none,"CNN supports morphology only; manual review promotes for deeper Stage G evaluation with caveats, not as a confirmed planet."
