epic_id,current_final_label,original_manual_label,label_source,review_date,k2_campaign,confirmed_planet_status,known_eb_variable_status,noise_artifact_status,ambiguity_status,safe_for_supervised_training,validation_or_traceability_only,duplicate_conflicting_labels,possible_leakage_concerns,all_label_evidence,has_diagnostics,has_p_half_p_2p_diagnostics,has_accessible_light_curve_tensor,has_current_cnn_score,embedding_exportable,positive_evidence_tier,external_disposition,external_confirmation_status,physical_loss_eligible,training_role,hard_negative_status,correction_record,original_evidence_preserved,hard_negative_flag
EPIC_212418133,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212420823,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212424622,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212440430,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212460519,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212480208,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212496592,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212521166,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212530118,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212543933,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212554013,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212555594,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212575828,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212580872,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212587672,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212624936,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212628254,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212672300,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212686205,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212689874,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212697709,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212735333,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212737443,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212756297,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212768333,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212779563,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212779596,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212782836,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212803289,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_212828909,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_213715787,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_214173069,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_214419545,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_214787262,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_215969174,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_216008129,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_216405287,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_216414930,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_216468514,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_216494238,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_217192839,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_217671466,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_217941732,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_217977895,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_218131080,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_218668602,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_218916923,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_219800881,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220170303,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220186645,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220194974,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220211923,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220218012,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220221272,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220225178,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220256496,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220303276,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220321605,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220376054,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220383386,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220459477,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220471666,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220481411,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220487418,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220501947,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220503236,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
